"id","index","m","H_init","rho_init","H_opt","rho_opt","value","counts","convergence","message","time_Min"
1,".AEX",102,0.01,0.5,0.99,4.10559612476724,-0.548103131602134,"11;11",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",55.0088
2,".AEX",102,0.01,1.5,0.0134319288644752,2.81662570053469,-1.05714892580942,"51;51",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",210.20445
3,".AEX",102,0.01,2.5,0.0170534940763401,2.5013601170787,-1.05671616165128,"17;17",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",75.40495
4,".AEX",102,0.01,3.5,0.00867458251839784,3.49541203722992,-1.05735229455828,"19;19",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",83.4251166666667
5,".AEX",102,0.05,0.5,0.99,4.10559612786364,-0.548103131601539,"9;9",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",36.8709166666667
6,".AEX",102,0.05,1.5,0.0134306315391827,2.81676117495082,-1.05714905070388,"81;81",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",300.209433333333
7,".AEX",102,0.05,2.5,0.0133591413760394,2.8222138429107,-1.05715552749848,"66;66",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",256.3074
8,".AEX",102,0.05,3.5,0.00969141223488189,3.31745229835733,-1.05735979271786,"19;19",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",83.55565
9,".AEX",102,0.1,0.5,0.977457547327146,2.61661969718112,-0.559667686020231,"81;81",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",298.65105
10,".AEX",102,0.1,1.5,0.013412543293454,2.81837621137602,-1.05715078355246,"44;44",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",186.467816666667
11,".AEX",102,0.1,2.5,0.0134247921012155,2.81726489813297,-1.05714961169194,"46;46",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",192.7915
12,".AEX",102,0.1,3.5,0.00993064231317559,3.27318411758871,-1.05736215031868,"18;18",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",78.8093333333333
13,".AEX",102,0.2,0.5,0.0134323805516056,2.81657814878954,-1.057148882319,"45;45",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",189.457366666667
14,".AEX",102,0.2,1.5,0.01328952808555,2.82908487426021,-1.0571619616984,"68;68",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",284.165383333333
15,".AEX",102,0.2,2.5,0.0134323778532998,2.81657844887815,-1.05714888257878,"75;75",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",283.218933333333
16,".AEX",102,0.2,3.5,0.0102290341192023,3.22760656102131,-1.05735423272143,"18;18",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",79.7815166666667
17,".AEX",102,0.3,0.5,0.0134308911076524,2.81671528772263,-1.05714902569325,"46;46",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",192.335133333333
18,".AEX",102,0.3,1.5,0.0134081566965608,2.81891557838642,-1.05715120791712,"39;39",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",166.01785
19,".AEX",102,0.3,2.5,0.0133735627479171,2.81679344482534,-1.05715112657021,"33;33",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",143.017183333333
20,".AEX",102,0.3,3.5,0.0104231145668562,3.19304001651427,-1.05735211439852,"21;21",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",92.5619833333333
21,".AEX",102,0.4,0.5,0.0134337093761823,2.81600740763937,-1.0571487356649,"31;31",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",147.27165
22,".AEX",102,0.4,1.5,0.0136577117206844,2.77716376749164,-1.05709899108513,"40;40",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",171.391633333333
23,".AEX",102,0.4,2.5,0.0134323822683444,2.81657801136008,-1.05714888215288,"66;66",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",257.24565
24,".AEX",102,0.4,3.5,0.0107273944051628,3.1444767987027,-1.05734138820256,"52;52",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",215.12495
25,".AEX",102,0.5,0.5,0.0134031641335204,2.81031932634752,-1.05714314619661,"46;46",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",193.8503
26,".AEX",102,0.5,1.5,0.0134250108032795,2.81727663999399,-1.05714959117763,"56;56",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",229.253333333333
27,".AEX",102,0.5,2.5,0.0135003289655513,2.80868332093482,-1.05714221748297,"57;57",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",230.164333333333
28,".AEX",102,0.5,3.5,0.0122761388496314,2.94480956356121,-1.05724914652263,"29;29",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",127.660566666667
29,".AEX",102,0.6,0.5,0.0135532104078135,2.80357321482066,-1.05713709351926,"93;93",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",352.7228
30,".AEX",102,0.6,1.5,0.0133900628079264,2.8201314268992,-1.0571528788787,"49;49",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",205.064316666667
31,".AEX",102,0.6,2.5,0.0134323023372512,2.81658624955083,-1.05714888985004,"89;89",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",321.882833333333
32,".AEX",102,0.6,3.5,0.0134185499390197,2.81780304891043,-1.05715020870899,"71;71",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",265.746433333333
33,".AEX",102,0.7,0.5,0.0134320874871488,2.81660733913759,-1.05714891053693,"78;78",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",293.041783333333
34,".AEX",102,0.7,1.5,0.0134323626095823,2.81655019545874,-1.05714888395974,"72;72",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",277.517866666667
35,".AEX",102,0.7,2.5,0.0134235464664699,2.81725090829128,-1.05714972683475,"65;65",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",250.125866666667
36,".AEX",102,0.7,3.5,0.0134901992798853,2.80939237852609,-1.05714313131987,"85;85",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",305.40965
37,".AEX",102,0.8,0.5,0.0134323550613641,2.81658055406629,-1.05714888477282,"59;59",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",238.228616666667
38,".AEX",102,0.8,1.5,0.013556658155113,2.79655324776218,-1.05713138999388,"56;56",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",225.963616666667
39,".AEX",102,0.8,2.5,0.0134340156309557,2.81586831105884,-1.05714869574666,"71;71",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",267.273966666667
40,".AEX",102,0.8,3.5,0.0132457914724954,2.83468579171848,-1.05716642119271,"72;72",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",278.68905
41,".AEX",102,0.9,0.5,0.0134333543836968,2.81640661948187,-1.05714878804036,"44;44",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",186.177833333333
42,".AEX",102,0.9,1.5,0.0135216421784703,2.80301136473782,-1.05713825785352,"54;54",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",220.428983333333
43,".AEX",102,0.9,2.5,0.0134198635042716,2.81576194140003,-1.05714964714866,"100;100",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",338.478883333333
44,".AEX",102,0.9,3.5,0.0133682804749264,2.82236890368994,-1.05715495621296,"89;89",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",318.79275
45,".AORD",72,0.01,0.5,0.00975831430259405,3.96396570127259,-0.866781209845035,"77;77",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",289.382833333333
46,".AORD",72,0.01,1.5,0.00975575636428843,3.96434044259522,-0.866781825786191,"47;47",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",207.688333333333
47,".AORD",72,0.01,2.5,0.00974837522380315,3.96549476826124,-0.866783598833238,"48;48",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",201.276133333333
48,".AORD",72,0.01,3.5,0.00975968399019425,3.96404814242166,-0.86678088665028,"47;47",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",197.881466666667
49,".AORD",72,0.05,0.5,0.0097577989428747,3.96452454408265,-0.866781346805335,"88;88",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",316.3646
50,".AORD",72,0.05,1.5,0.00964103047994748,3.98455123493963,-0.866809005427654,"74;74",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",283.566883333333
51,".AORD",72,0.05,2.5,0.00976175786182363,3.9637613829665,-0.86678038190392,"48;48",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",202.147433333333
52,".AORD",72,0.05,3.5,0.00971357272408666,3.96974286885328,-0.866791440012158,"29;29",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",127.565966666667
53,".AORD",72,0.1,0.5,0.00963245894426581,3.98027800978033,-0.866807252340556,"52;52",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",221.0983
54,".AORD",72,0.1,1.5,0.00995224665447813,3.90145689175342,-0.866702357118628,"47;47",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",203.586366666667
55,".AORD",72,0.1,2.5,0.00981965596359858,3.93337705118952,-0.866748544179124,"42;42",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",195.449733333333
56,".AORD",72,0.1,3.5,0.0141104477366806,3.29565264198942,-0.865517581839011,"23;23",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",102.043333333333
57,".AORD",72,0.2,0.5,0.00975686355686355,3.96444263729389,-0.866781570493033,"58;58",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",233.567466666667
58,".AORD",72,0.2,1.5,0.00976117977815544,3.96372596465184,-0.866780521720851,"49;49",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",219.393866666667
59,".AORD",72,0.2,2.5,0.00975719699910586,3.96203342237768,-0.866781152635666,"34;34",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",146.8399
60,".AORD",72,0.2,3.5,0.0143584731746956,3.26580216728674,-0.865433938620515,"50;50",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",208.379733333333
61,".AORD",72,0.3,0.5,0.00990748069713397,3.92243677133144,-0.866736670186563,"75;75",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",281.285
62,".AORD",72,0.3,1.5,0.00976149211224889,3.96351307028029,-0.866780442247976,"76;76",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",288.3612
63,".AORD",72,0.3,2.5,0.00972038884638879,3.9650994470658,-0.866788088132338,"75;75",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",282.861583333333
64,".AORD",72,0.3,3.5,0.0146693117274477,3.23124051549455,-0.865332180533487,"19;19",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",83.2668
65,".AORD",72,0.4,0.5,0.010255591309858,3.83681594260943,-0.866603358106009,"35;35",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",154.203
66,".AORD",72,0.4,1.5,0.0101432202527012,3.85497506611774,-0.866622873508932,"51;51",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",207.246533333333
67,".AORD",72,0.4,2.5,0.00976130665307217,3.96385396722054,-0.86678049190248,"52;52",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",211.857383333333
68,".AORD",72,0.4,3.5,0.00976575082151157,3.96258192214256,-0.866779401038318,"50;50",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",208.864316666667
69,".AORD",72,0.5,0.5,0.00975691778143167,3.95184253241394,-0.866773401720162,"44;44",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",184.144366666667
70,".AORD",72,0.5,1.5,0.0097593484653952,3.96369900385697,-0.866780954779505,"45;45",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",185.960183333333
71,".AORD",72,0.5,2.5,0.00976155783591624,3.96376814150967,-0.86678043061524,"67;67",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",258.8248
72,".AORD",72,0.5,3.5,0.0170299227506801,3.00015580747567,-0.864529424311418,"19;19",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",83.7568
73,".AORD",72,0.6,0.5,0.00976241980405734,3.95977198476989,-0.866779491091652,"78;78",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",291.6007
74,".AORD",72,0.6,1.5,0.00976176309006072,3.9637602685263,-0.866780380628841,"52;52",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",211.568783333333
75,".AORD",72,0.6,2.5,0.00976142574083416,3.96382130883789,-0.866780462869499,"75;75",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",290.13235
76,".AORD",72,0.6,3.5,0.00980366939996999,3.94418581875639,-0.866763903302872,"65;65",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",248.56095
77,".AORD",72,0.7,0.5,0.00976008428081343,3.96411364277975,-0.866780789855772,"59;59",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",234.937616666667
78,".AORD",72,0.7,1.5,0.00979995718805806,3.94915953261484,-0.866768632553118,"75;75",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",283.107633333333
79,".AORD",72,0.7,2.5,0.00976160752221131,3.96378983272609,-0.866780418555705,"60;60",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",235.795416666667
80,".AORD",72,0.7,3.5,0.00976177039836258,3.96375882415113,-0.866780378847173,"100;100",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",347.793583333333
81,".AORD",72,0.8,0.5,0.00975988732447703,3.96407747545516,-0.866780837720049,"42;42",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",176.65685
82,".AORD",72,0.8,1.5,0.00981461708282076,3.94125795688488,-0.866760338800564,"76;76",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",286.365783333333
83,".AORD",72,0.8,2.5,0.00976166343094378,3.96378037665682,-0.866780404925716,"71;71",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",268.620266666667
84,".AORD",72,0.8,3.5,0.00976174840165392,3.9637600034359,-0.866780384209494,"82;82",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",298.2929
85,".AORD",72,0.9,0.5,0.00972516983068452,3.95685101472805,-0.866779356517056,"50;50",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",205.156716666667
86,".AORD",72,0.9,1.5,0.00970292710957278,3.97206840467208,-0.866794084009276,"72;72",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",275.170016666667
87,".AORD",72,0.9,2.5,0.00980066666142083,3.94378363557427,-0.866763482530413,"63;63",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",245.18405
88,".AORD",72,0.9,3.5,0.00976133991143919,3.96384483633274,-0.866780483794959,"66;66",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",252.7024
89,".BFX",102,0.01,0.5,0.99,3.85159033928326,-0.592745813387371,"12;12",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",51.3494833333333
90,".BFX",102,0.01,1.5,0.0129088297026413,2.71294850517333,-1.10620252255089,"70;70",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",293.572783333333
91,".BFX",102,0.01,2.5,0.0151987052769447,2.50073400435241,-1.10591757416926,"31;31",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",132.36195
92,".BFX",102,0.01,3.5,0.00778580098167664,3.48706198430255,-1.10632501065272,"24;24",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",140.137866666667
93,".BFX",102,0.05,0.5,0.99,3.85159034911182,-0.592745813387414,"11;11",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",44.2404333333333
94,".BFX",102,0.05,1.5,0.0130773329132353,2.68943995803079,-1.10618019120626,"37;37",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",172.881366666667
95,".BFX",102,0.05,2.5,0.0173000114145711,2.34383583791381,-1.10559198255119,"25;25",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",143.446016666667
96,".BFX",102,0.05,3.5,0.008663446174253,3.30938583583305,-1.1063875208661,"23;23",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",101.341666666667
97,".BFX",102,0.1,0.5,0.0129102729913268,2.71301050264858,-1.10620237685224,"56;56",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",225.170866666667
98,".BFX",102,0.1,1.5,0.0129095279967168,2.71308045365949,-1.10620245459865,"72;72",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",272.898666666667
99,".BFX",102,0.1,2.5,0.0128802719400577,2.71697525467631,-1.10620542355814,"33;33",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",142.583566666667
100,".BFX",102,0.1,3.5,0.00886200259153695,3.26804462619892,-1.10639766218672,"28;28",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",121.762533333333
101,".BFX",102,0.2,0.5,0.0128622023365415,2.71317890148487,-1.10620497236856,"72;72",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",278.349866666667
102,".BFX",102,0.2,1.5,0.0128644155294167,2.71540963029351,-1.10620657085572,"72;72",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",273.672283333333
103,".BFX",102,0.2,2.5,0.0198780461991905,2.18884909107271,-1.10514037191491,"25;25",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",107.972483333333
104,".BFX",102,0.2,3.5,0.00914725590732467,3.21953197164844,-1.10640341115299,"24;24",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",124.852766666667
105,".BFX",102,0.3,0.5,0.0132420576420098,2.66258820777091,-1.10613616876039,"47;47",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",198.183033333333
106,".BFX",102,0.3,1.5,0.0129111932642212,2.71292305790974,-1.10620228078596,"75;75",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",286.4069
107,".BFX",102,0.3,2.5,0.0202610752036057,2.16778021339484,-1.10506713641484,"23;23",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",99.1303666666667
108,".BFX",102,0.3,3.5,0.00952337080694119,3.15309344231539,-1.10640727552613,"95;95",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",335.839366666667
109,".BFX",102,0.4,0.5,0.0129112175489152,2.71292074883139,-1.10620227825093,"37;37",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",157.62495
110,".BFX",102,0.4,1.5,0.0129111810764677,2.7129237614929,-1.10620228205871,"76;76",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",284.614116666667
111,".BFX",102,0.4,2.5,0.012823987360777,2.71657867608203,-1.10620831334253,"34;34",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",145.921466666667
112,".BFX",102,0.4,3.5,0.00960118570363644,3.14479700735426,-1.10640459973774,"28;28",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",120.322583333333
113,".BFX",102,0.5,0.5,0.0129112124806734,2.71292130700893,-1.10620227878021,"47;47",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",193.616916666667
114,".BFX",102,0.5,1.5,0.0129112158013722,2.71292090943942,-1.10620227843338,"34;34",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",145.359983333333
115,".BFX",102,0.5,2.5,0.0129091317390101,2.71312441531868,-1.1062024959626,"68;68",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",263.503416666667
116,".BFX",102,0.5,3.5,0.0110131290320706,2.93261631207094,-1.1063596426607,"26;26",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",113.12895
117,".BFX",102,0.6,0.5,0.0129110958383027,2.71293548380204,-1.10620229095696,"44;44",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",183.8549
118,".BFX",102,0.6,1.5,0.0129112173372893,2.71292076832025,-1.10620227827182,"38;38",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",161.467516666667
119,".BFX",102,0.6,2.5,0.0129111834939503,2.71292432734837,-1.10620228180616,"70;70",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",271.253266666667
120,".BFX",102,0.6,3.5,0.0129112152380332,2.71292098135593,-1.10620227849163,"85;85",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",315.337916666667
121,".BFX",102,0.7,0.5,0.0129065225424505,2.71326740280617,-1.10620276625501,"39;39",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",162.446866666667
122,".BFX",102,0.7,1.5,0.0129111977166101,2.71292287021321,-1.10620228032155,"55;55",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",213.4934
123,".BFX",102,0.7,2.5,0.0129106299954648,2.71206810216748,-1.1062022530114,"69;69",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",249.616283333333
124,".BFX",102,0.7,3.5,0.0129651763817252,2.70197104528055,-1.10619356530422,"86;86",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",294.3474
125,".BFX",102,0.8,0.5,0.0129112094505222,2.71292154857234,-1.10620227909615,"45;45",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",196.508816666667
126,".BFX",102,0.8,1.5,0.0129090621764363,2.71301174823561,-1.10620250145238,"58;58",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",222.860066666667
127,".BFX",102,0.8,2.5,0.0129053061307054,2.71256194032893,-1.10620279772182,"63;63",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",234.350566666667
128,".BFX",102,0.8,3.5,0.01291121380707,2.7129211380067,-1.10620227864094,"96;96",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",321.819466666667
129,".BFX",102,0.9,0.5,0.0129136772190657,2.71238599447145,-1.10620201319689,"45;45",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",183.170133333333
130,".BFX",102,0.9,1.5,0.0128826729042299,2.71335777745152,-1.10620459628601,"56;56",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",219.519366666667
131,".BFX",102,0.9,2.5,0.01287548995788,2.71428295125185,-1.1062054332653,"89;89",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",306.740033333333
132,".BFX",102,0.9,3.5,0.0129072432380177,2.71194870965062,-1.10620249473405,"107;107",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",352.337083333333
133,".BSESN",75,0.01,0.5,0.99,3.72922521545165,-0.55301930104784,"11;11",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",44.3333499999999
134,".BSESN",75,0.01,1.5,0.0160785735729698,2.48380345304352,-1.06510590903924,"63;63",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",237.869983333333
135,".BSESN",75,0.01,2.5,0.0158792203704944,2.50083224478755,-1.06511477768502,"23;23",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",97.9597333333333
136,".BSESN",75,0.01,3.5,0.00828381954634744,3.49200622441244,-1.06373232975014,"35;35",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",148.545883333333
137,".BSESN",75,0.05,0.5,0.0161404726138722,2.48015746056436,-1.06510310998815,"63;63",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",233.72905
138,".BSESN",75,0.05,1.5,0.016148615317982,2.47967400454441,-1.0651027153844,"43;43",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",177.067966666667
139,".BSESN",75,0.05,2.5,0.0178844217465341,2.35537525928448,-1.06497769139471,"21;21",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",107.522716666667
140,".BSESN",75,0.05,3.5,0.00911726124981034,3.31643784150442,-1.06419059643208,"23;23",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",100.005533333333
141,".BSESN",75,0.1,0.5,0.0161486286993964,2.47967291345062,-1.06510271473079,"35;35",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",146.386266666667
142,".BSESN",75,0.1,1.5,0.0159560126309759,2.4916938273226,-1.06511079981004,"39;39",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",163.5316
143,".BSESN",75,0.1,2.5,0.0161478327888342,2.4797272900213,-1.06510275357199,"40;40",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",171.124916666667
144,".BSESN",75,0.1,3.5,0.00932249081197847,3.27268656298791,-1.06429396229554,"30;30",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",127.409966666667
145,".BSESN",75,0.2,0.5,0.0161391881692814,2.47821044838034,-1.06510263189246,"66;66",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",255.346433333333
146,".BSESN",75,0.2,1.5,0.0161486275323199,2.47967301680357,-1.06510271478854,"41;41",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",170.074966666667
147,".BSESN",75,0.2,2.5,0.0205481721289377,2.1960151716993,-1.0646588128143,"52;52",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",206.488733333333
148,".BSESN",75,0.2,3.5,0.00960911909778049,3.22430258960251,-1.06440016877965,"23;23",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",99.7107166666667
149,".BSESN",75,0.3,0.5,0.0156885343662498,2.5161074911187,-1.06512197215787,"67;67",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",248.986933333333
